30.76495883,103.98902983,215.005,-416.026
30.76497600,103.98904983,217.485,-415.606
30.76499467,103.98906583,219.940,-414.837
30.76501517,103.98907933,222.352,-413.757
30.76503533,103.98909250,224.827,-412.703
30.76505633,103.98910433,227.122,-411.472
30.76507850,103.98911317,229.222,-409.968
30.76510150,103.98911933,231.284,-408.188
30.76512400,103.98912650,233.244,-406.628
30.76514750,103.98913150,235.176,-404.762
30.76517000,103.98913333,236.882,-402.885
30.76519183,103.98913517,238.629,-400.879
30.76521417,103.98913517,240.083,-398.733
30.76523700,103.98913250,241.388,-396.503
30.76526100,103.98913067,242.717,-394.358
30.76528300,103.98912283,243.487,-391.757
30.76530500,103.98911133,244.079,-389.173
30.76532700,103.98910033,244.761,-386.595
30.76534733,103.98908933,245.250,-384.094
30.76536917,103.98907933,245.939,-381.669
30.76539117,103.98906817,246.575,-379.084
30.76541383,103.98905967,247.362,-376.548
30.76543617,103.98905050,248.074,-373.941
30.76545567,103.98904050,248.559,-371.797
30.76547667,103.98902733,249.044,-369.233
30.76549683,103.98901617,249.513,-366.879
30.76551750,103.98900750,250.274,-364.586
30.76553867,103.98899917,251.002,-362.262
30.76556100,103.98899133,251.876,-359.676
30.76558367,103.98898350,252.707,-357.259
30.76560483,103.98897317,253.093,-354.712
30.76562400,103.98895817,253.180,-351.984
30.76564300,103.98894433,253.507,-349.614
30.76566183,103.98893383,254.048,-347.242
30.76568133,103.98892400,254.675,-345.082
30.76569733,103.98891683,255.152,-343.324
30.76571233,103.98890950,255.594,-341.347
30.76572500,103.98890383,256.090,-339.875
30.76574150,103.98890017,256.911,-338.146
30.76575883,103.98888867,256.627,-336.065
30.76575733,103.98886583,254.450,-335.178
30.76574517,103.98884350,251.874,-335.076
30.76573050,103.98882283,249.006,-335.185
30.76571633,103.98880067,246.406,-335.167
30.76570350,103.98877883,243.856,-335.066
30.76569333,103.98875650,241.590,-334.617
30.76568067,103.98873500,238.986,-334.705
30.76566317,103.98871833,236.596,-335.256
30.76564833,103.98869867,234.102,-335.408
30.76563367,103.98867850,231.532,-335.596
30.76561200,103.98864917,227.918,-335.798
30.76560500,103.98863817,226.508,-335.816
30.76559117,103.98861650,223.917,-335.959
30.76557550,103.98859617,221.276,-336.220
30.76555983,103.98857500,218.591,-336.486
30.76554317,103.98855633,216.160,-336.926
30.76552833,103.98853767,213.688,-337.171
30.76551700,103.98852117,211.697,-337.195
30.76550383,103.98850233,209.460,-337.382
30.76548783,103.98848333,206.880,-337.566
30.76547317,103.98846267,204.267,-337.657
30.76545717,103.98844283,201.699,-338.042
30.76544033,103.98842400,199.185,-338.341
30.76542533,103.98840417,196.449,-338.602
30.76540233,103.98837500,192.791,-339.084
30.76539483,103.98836617,191.541,-339.251
30.76537833,103.98834700,188.958,-339.431
30.76536517,103.98832550,186.543,-339.482
30.76535017,103.98830800,184.106,-339.781
30.76533667,103.98828933,181.763,-339.797
30.76532533,103.98827083,179.541,-339.650
30.76531567,103.98825317,177.346,-339.541
30.76530400,103.98823283,175.100,-339.426
30.76528083,103.98819400,170.525,-339.470
30.76526567,103.98817567,168.133,-339.744
30.76525017,103.98815800,165.684,-340.131
30.76523450,103.98814000,163.319,-340.655
30.76521233,103.98813067,161.232,-342.192
30.76520550,103.98812783,160.817,-342.586
30.76520483,103.98812717,160.700,-342.580
30.76520417,103.98812700,160.681,-342.630
30.76520367,103.98812667,160.683,-342.678
30.76519967,103.98812500,160.494,-343.111
30.76519067,103.98813317,160.682,-344.399
30.76517600,103.98814850,160.821,-346.788
30.76515850,103.98816367,160.976,-349.258
30.76514567,103.98817867,161.330,-351.309
30.76513133,103.98819383,161.448,-353.651
30.76511383,103.98820950,161.426,-356.003
30.76509700,103.98822400,161.606,-358.501
30.76508100,103.98823783,161.646,-360.824
30.76506533,103.98825250,161.757,-362.951
30.76505100,103.98826683,161.695,-365.032
30.76502600,103.98828033,160.812,-368.087
30.76501867,103.98828317,160.512,-368.799
30.76500617,103.98828700,160.157,-370.149
30.76499350,103.98830050,160.393,-372.192
30.76497783,103.98831933,160.728,-374.736
30.76496333,103.98833583,160.976,-376.910
30.76494650,103.98835100,160.979,-379.353
30.76492867,103.98836667,161.081,-381.749
30.76491483,103.98838300,161.495,-383.879
30.76490183,103.98840000,161.861,-385.938
30.76488933,103.98841367,162.066,-387.948
30.76487667,103.98842733,162.242,-389.856
30.76486567,103.98844300,162.447,-391.578
30.76485367,103.98845700,162.575,-393.525
30.76483883,103.98846900,162.472,-395.636
30.76482217,103.98847933,162.338,-397.691
30.76480750,103.98849250,162.287,-399.712
30.76479067,103.98850883,162.305,-402.346
30.76477567,103.98852383,162.503,-404.445
30.76476117,103.98854117,162.858,-406.775
30.76474850,103.98855467,163.078,-408.578
30.76473533,103.98857017,163.323,-410.641
30.76472167,103.98858567,163.482,-412.801
30.76470817,103.98859900,163.586,-414.786
30.76469583,103.98861117,163.650,-416.560
30.76468683,103.98862017,163.754,-417.721
30.76467617,103.98862683,163.543,-419.152
30.76466200,103.98863583,162.988,-420.770
30.76465050,103.98862317,160.908,-420.619
30.76464100,103.98860600,159.025,-420.436
30.76462967,103.98858817,157.105,-420.273
30.76462833,103.98856483,155.203,-418.826
30.76463400,103.98854233,154.008,-417.006
30.76464283,103.98852033,153.070,-414.915
